ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude,longitude
080681001167,8376,SUMMIT CO SILVERTHORNE ELEM;SUMMIT COUNTY SILVERTHORNE EL;SILVERTHORNE ELEM;SILVERTHORNE ELEMENTARY;SILVERTHORNE ELEMENTARY SCHOOL;Silverthorne Elementary School,3000,1986,2024,still_open,high,reported in 2024,39.660434,-106.082981
080681001303,8370,SUMMIT CO DILLON VALLEY ELEM;SUMMIT COUNTY DILLON VALLEY EL;DILLON VALLEY ELEM;DILLON VALLEY ELEMENTARY;DILLON VALLEY ELEMENTARY SCHOOL;Dillon Valley Elementary School,3000,1986,2024,still_open,high,reported in 2024,39.639423,-106.039473
080681001400,8377,SUMMIT CO MIDDLE SCHOOL;SUMMIT COUNTY MIDDLE SCHOOL;SUMMIT MIDDLE SCHOOL;Summit Middle School,3000,1986,2024,still_open,high,reported in 2024,39.583454,-106.088686
080681001562,0162,ALPINE CHARTER SCHOOL,,1996,2000,closed,high,CCD school_status=2,,
080681001563,8385,SUMMIT COVE ELEMENTARY SCHOOL;Summit Cove Elementary School,3000,1996,2024,still_open,high,reported in 2024,39.590404,-106.005354
080681001564,8993,UPPER BLUE ELEMENTARY SCHOOL;Upper Blue Elementary School,3000,1996,2024,still_open,high,reported in 2024,39.50047,-106.048847
080681006464,8375,SUMMIT ALTERNATIVE HIGH SCHOOL;SNOWY PEAKS HIGH SCHOOL;SNOWY PEAKS JUNIOR/SENIOR HIGH SCHOOL;Snowy Peaks Junior/Senior High School,3000,2010,2024,still_open,high,reported in 2024,39.583454,-106.088686
080684001168,8452,SWINK ELEM SCHOOL;SWINK ELEMENTARY SCHOOL;Swink Elementary School,2570,1986,2024,still_open,high,reported in 2024,38.010755,-103.626609
080684001169,8456,SWINK JR-SR HIGH SCHOOL;SWINK JUNIOR/SENIOR HIGH;SWINK JUNIOR-SENIOR HIGH SCHOOL;Swink Junior-Senior High School,2570,1986,2024,still_open,high,reported in 2024,38.010755,-103.626609
080687001170,8786,TELLURIDE ELEM SCHOOL;TELLURIDE ELEMENTARY SCHOOL;TELLURIDE INTERMEDIATE SCHOOL;Telluride Intermediate School,2830,1986,2024,still_open,high,reported in 2024,37.940689,-107.8195
080687001171,8794,TELLURIDE HIGH SCHOOL;Telluride High School,2830,1986,2024,still_open,high,reported in 2024,37.9417,-107.8195
080687001304,8790,TELLURIDE MIDDLE SCHOOL;Telluride Middle School,2830,1986,2024,still_open,high,reported in 2024,37.9417,-107.8195
080687006699,8811,TELLURIDE ELEMENTARY SCHOOL;Telluride Elementary School,2830,2016,2024,still_open,high,reported in 2024,37.939643,-107.814473
080690000014,0018,ADAMS 12 PREKINDERGARTEN,,1992,1992,code_changed,low,school code later used by another school,,
080690000382,1020,BRIGHT HORIZONS PRE-K;BRIGHT HORIZONS PRE-KINDERGARTEN SCHOOL,0020,1993,2017,closed,high,CCD school_status=2,39.94409,-104.92559
080690000393,6403,NORTHGLENN PRESCHOOL,,1993,2000,closed,high,CCD school_status=2,,
080690000727,0015,ACADEMY OF CHARTER SCHOOLS,0020,1994,2013,renamed,low,another school carries the same name,39.9115,-105.0335
080690000728,1519,STAR GATE CHARTER SCHOOLS;STAR GATE CHARTER SCHOOL;STARGATE CHARTER SCHOOL;Stargate Charter School,0020,1994,2024,still_open,high,reported in 2024,39.95981,-104.977555
080690001172,0210,EAST LAKE CAMPUS;ALTERNATIVE SCHOOL;VANTAGE POINT;Vantage Point,0020,1986,2024,still_open,high,reported in 2024,39.894,-104.9958
080690001173,1388,CENTENNIAL ELEM SCHOOL;CENTENNIAL ELEMENTARY SCHOOL;Centennial Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9347,-105.0229
080690001174,1878,CORONADO HILLS ELEM SCHOOL;CORONADO HILLS ELEMENTARY;CORONADO HILLS ELEMENTARY SCHOOL;Coronado Hills Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8483,-104.9696
080690001175,2410,TARVER ELEM SCHOOL;TARVER ELEMENTARY SCHOOL;Tarver Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9374,-104.9475
080690001176,2918,FEDERAL HEIGHTS ELEM SCHOOL;FEDERAL HEIGHTS ELEMENTARY;FEDERAL HEIGHTS ELEMENTARY SCHOOL;Federal Heights Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.870325,-105.016939
080690001177,4000,HILLCREST ELEM SCHOOL;HILLCREST ELEMENTARY SCHOOL;Hillcrest Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8833,-105.0007
080690001178,4172,HULSTROM ELEM SCHOOL;HULSTROM ELEMENTARY SCHOOL;HULSTROM OPTIONS K-8 SCHOOL;Hulstrom Options K-8 School;Hulstrom K-8,0020,1986,2024,still_open,high,reported in 2024,39.905737,-104.96563
080690001179,4187,HURON JR. HIGH SCHOOL;HURON JUNIOR HIGH SCHOOL;HURON JR HIGH SCHOOL;HURON MIDDLE SCHOOL;SILVER HILLS MIDDLE SCHOOL;Silver Hills Middle School,0020,1986,2024,still_open,high,reported in 2024,39.922822,-104.994981
080690001181,5418,MALLEY DRIVE ELEM SCHOOL;MALLEY DRIVE ELEMENTARY SCHOOL;Malley Drive Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9035,-104.9718
080690001182,5706,MC ELWAIN ELEM SCHOOL;MC ELWAIN ELEMENTARY SCHOOL;MCELWAIN ELEMENTARY SCHOOL;McElwain Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8512,-104.9734
080690001183,5814,MERITT HUTTON JR HIGH SCHOOL;MERITT HUTTON JUNIOR HIGH;MERITT HUTTON MIDDLE SCHOOL;THORNTON MIDDLE SCHOOL;THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE;The International School at Thornton Middle;Thornton Middle School,0020,1986,2024,still_open,high,reported in 2024,39.8675,-104.9768
080690001184,6355,NORTH MOR ELEM SCHOOL;NORTH MOR ELEMENTARY SCHOOL;North Mor Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8705,-104.9907
080690001185,6376,NORTH STAR ELEM SCHOOL;NORTH STAR ELEMENTARY SCHOOL;North Star Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8552,-104.9925
080690001186,6342,NORTHEAST JR HIGH SCHOOL;NORTHEAST JUNIOR HIGH SCHOOL;NORTHEAST MIDDLE SCHOOL;SHADOW RIDGE MIDDLE SCHOOL;Shadow Ridge Middle School,0020,1986,2024,still_open,high,reported in 2024,39.9222,-104.9236
080690001187,6398,NORTHGLENN JR. HIGH SCHOOL;NORTHGLENN JUNIOR HIGH SCHOOL;NORTHGLENN JR HIGH SCHOOL;NORTHGLENN MIDDLE SCHOOL;Northglenn Middle School,0020,1986,2024,still_open,high,reported in 2024,39.8965,-104.9725
080690001188,6402,NORTHGLENN HIGH SCHOOL;Northglenn High School,0020,1986,2024,still_open,high,reported in 2024,39.8799,-104.9939
080690001189,6830,PECOS JR HIGH SCHOOL;PECOS JUNIOR HIGH SCHOOL;NIVER CREEK MIDDLE SCHOOL,0020,1986,2012,closed,high,CCD school_status=2,39.86871,-105.004271
080690001190,8361,STUKEY ELEM SCHOOL;STUKEY ELEMENTARY SCHOOL;Stukey Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8978,-104.9805
080690001191,8842,THORNTON ELEM SCHOOL;THORNTON ELEMENTARY SCHOOL;Thornton Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8647,-104.9746
080690001192,5816,THORNTON HIGH SCHOOL;Thornton High School,0020,1986,2024,still_open,high,reported in 2024,39.8668,-104.98
080690001193,9155,VOC/TECH. CENTER;BOLLMAN OCCUPATIONAL CENTER,,1986,2003,closed,high,CCD school_status=2,39.867921,-104.977756
080690001194,9444,WESTLAKE VILLAGE JR HIGH;WESTLAKE VILLAGE JUNIOR HIGH;WESTLAKE MIDDLE SCHOOL;Westlake Middle School,0020,1986,2024,still_open,high,reported in 2024,39.9416,-105.0196
080690001195,9494,WESTVIEW ELEM SCHOOL;WESTVIEW ELEMENTARY SCHOOL;Westview Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8905,-105.0043
080690001196,9682,WOODGLEN ELEM SCHOOL;WOODGLEN ELEMENTARY SCHOOL;Woodglen Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9079,-104.9465
080690001197,9746,WYCO DRIVE ELEM SCHOOL;WYCO DRIVE ELEMENTARY SCHOOL,0020,1986,2007,closed,high,CCD school_status=2,39.90529,-104.965
080690001290,2576,CHERRY DRIVE ELEM SCHOOL;CHERRY DRIVE ELEMENTARY SCHOOL;Cherry Drive Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9019,-104.9289
080690001305,1914,COTTON CREEK ELEM SCHOOL;COTTON CREEK ELEMENTARY SCHOOL;Cotton Creek Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.8979,-105.0453
080690001306,5058,LEROY DRIVE ELEM SCHOOL;LEROY DRIVE ELEMENTARY SCHOOL;Leroy Drive Elementary School;Leroy Elementary,0020,1986,2024,still_open,high,reported in 2024,39.8895,-104.9688
080690001362,6150,MOUNTAIN VIEW ELEM SCHOOL;MOUNTAIN VIEW ELEMENTARY;MOUNTAIN VIEW ELEMENTARY SCHOOL;Mountain View Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9232,-105.0403
080690001401,2578,SKYVIEW ELEM SCHOOL;SKYVIEW ELEMENTARY SCHOOL;Skyview Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9195,-104.9288
080690001419,2580,ELEMENTARY SCHOOL #22;HUNTERS GLEN ELEM SCHOOL;HUNTERS GLEN ELEMENTARY SCHOOL;Hunters Glen Elementary School,0020,1986,2024,still_open,high,reported in 2024,39.9365,-104.9722
080690001460,2582,ROCKY MOUNTAIN ELEM;ROCKY MOUNTAIN ELEMENTARY;ROCKY MOUNTAIN ELEMENTARY SCHOOL;Rocky Mountain Elementary School,0020,1987,2024,still_open,high,reported in 2024,39.8752,-105.0314
080690001461,2584,RIVERDALE ELEM;RIVERDALE ELEMENTARY;RIVERDALE ELEMENTARY SCHOOL;Riverdale Elementary School,0020,1987,2024,still_open,high,reported in 2024,39.8918,-104.9279
080690001490,0036,ADULT EDUCATION;HIGH PLAINS HIGH SCHOOL,,1988,2004,closed,high,CCD school_status=2,39.863901,-104.982036
080690001491,4108,HORIZON HIGH SCHOOL;Horizon High School,0020,1988,2024,still_open,high,reported in 2024,39.944266,-104.925881
080690001568,6950,PINNACLE CHARTER SCHOOL,,1997,2004,closed,high,CCD school_status=2,39.849174,-104.999176
080690001619,0301,ARAPAHOE RIDGE ELEMENTARY SCHL;ARAPAHOE RIDGE ELEMENTARY SCHOOL;Arapahoe Ridge Elementary School,0020,1998,2024,still_open,high,reported in 2024,39.9353,-105.0072
080690001620,1480,CENTURY MIDDLE SCHOOL;Century Middle School,0020,1998,2024,still_open,high,reported in 2024,39.9322,-104.9672
080690001621,2031,CROSSROAD ALTERNATIVE SCHOOL,0020,1998,2010,closed,high,CCD school_status=2,39.864089,-104.980904
080690001622,2361,EAGLEVIEW ELEMENTARY SCHOOL;Eagleview Elementary School,0020,1998,2024,still_open,high,reported in 2024,39.937,-104.9322
080690001668,1937,COYOTE RIDGE ELEMENTARY SCHOOL;Coyote Ridge Elementary School,0020,1999,2024,still_open,high,reported in 2024,39.9464,-105.045
080690001709,0014,GLACIER PEAK ELEMENTARY SCHOOL;Glacier Peak Elementary School,0020,2001,2024,still_open,high,reported in 2024,39.915304,-104.916938
080690001726,0057,ROCKY TOP MIDDLE SCHOOL;Rocky Top Middle School,0020,2004,2024,still_open,high,reported in 2024,39.9518,-104.9578
080690001733,0059,MERIDIAN ELEMENTARY SCHOOL;Meridian Elementary School,0020,2004,2024,still_open,high,reported in 2024,39.9549,-105.0219
080690001784,5043,LEGACY HIGH SCHOOL;Legacy High School,0020,2000,2024,still_open,high,reported in 2024,39.9441,-105.0195
080690001813,6947,PINNACLE CHARTER ELEMENTARY SCHOOL,0020,2004,2006,closed,high,CCD school_status=2,39.84917,-104.99918
080690001823,6948,PINNACLE CHARTER MIDDLE SCHOOL,0020,2004,2006,closed,high,CCD school_status=2,39.84917,-104.99918
080690001824,6949,PINNACLE CHARTER HIGH SCHOOL,0020,2004,2006,closed,high,CCD school_status=2,39.84917,-104.99918
080690001944,1752,COLORADO VIRTUAL ACADEMY (COVA),0020,2003,2013,renamed,low,another school carries the same name,39.9136,-104.9841
080690001945,7155,PRAIRIE HILLS ELEMENTARY SCHOOL;Prairie Hills Elementary School,0020,2003,2024,still_open,high,reported in 2024,39.9466,-104.9444
080690001996,6060,MOUNTAIN RANGE HIGH SCHOOL;Mountain Range High School,0020,2006,2024,still_open,high,reported in 2024,39.9247,-104.9949
080690002028,7795,SILVER CREEK ELEMENTARY;Silver Creek Elementary,0020,2006,2024,still_open,high,reported in 2024,39.9714,-104.9539
080690006303,8225,STELLAR ELEMENTARY SCHOOL;Stellar Elementary School,0020,2007,2024,still_open,high,reported in 2024,39.9225,-104.9423
080690006321,6261,NEW AMERICA SCHOOL,0020,2007,2010,closed,high,CCD school_status=2,39.812826,-104.978891
080690006375,8211,THE STUDIO SCHOOL;The Studio School,0020,2008,2024,still_open,high,reported in 2024,39.8889,-104.9819
080690006417,9431,WESTGATE CHARTER;Westgate Charter;Westgate Community School,0020,2008,2024,still_open,high,reported in 2024,39.92411,-104.976621
080690006435,0070,ADAMS12 FIVE STAR PRESCHOOL;Adams12 Five Star Preschool,0020,2008,2023,closed,high,CCD school_status=2,39.926677,-104.966609
080690006468,8275,STEM SCHOOL;STEM LAB;STEM Lab,0020,2010,2024,still_open,high,reported in 2024,39.9084,-104.9672
080690006480,4699,NEW AMERICA SCHOOL - THORNTON;New America School - Thornton,0020,2018,2024,still_open,high,reported in 2024,39.858811,-104.976281
080690006503,3439,GLOBAL VILLAGE ACADEMY,0020,2011,2015,renamed,low,another school carries the same name,39.901,-104.994221
080690006507,6802,PROSPECT RIDGE ACADEMY;Prospect Ridge Academy,0020,2011,2024,still_open,high,reported in 2024,39.9943,-105.0175
080690006550,6956,PATHWAYS FUTURE CENTER;Pathways Future Center,0020,2012,2024,still_open,high,reported in 2024,39.9208,-104.9822
080690006561,8310,STEM LAUNCH;STEM Launch,0020,2012,2024,still_open,high,reported in 2024,39.8688,-105.0047
080690006674,6845,P-TECH EARLY COLLEGE AT NORTHGLENN HIGH SCHOOL,0020,2016,2017,closed,high,CCD school_status=2,39.88054,-104.994691
080690006740,8814,THUNDER VISTA P-8;Thunder Vista P-8,0020,2018,2024,still_open,high,reported in 2024,39.989246,-105.032455
080690006845,9165,Bright Horizons Preschool,0020,2021,2024,still_open,high,reported in 2024,39.944266,-104.925881
080690006850,3406,Five Star Online Academy,0020,2022,2024,still_open,high,reported in 2024,39.917086,-105.009205
080693001198,6992,PLAINVIEW ELEM. SCHOOL;PLAINVIEW ELEMENTARY SCHOOL;Plainview Elementary School,1440,1986,2024,still_open,high,reported in 2024,38.469647,-102.217383
080693001199,7009,PLAINVIEW JR-SR HIGH SCHOOL;PLAINVIEW JUNIOR/SENIOR HIGH;PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL;Plainview Junior-Senior High School,1440,1986,2024,still_open,high,reported in 2024,38.469647,-102.217383
080696001200,2418,EAST STREET ELEM;EAST STREET ELEMENTARY;EAST STREET ELEMENTARY SCHOOL,,1986,2002,closed,high,CCD school_status=2,37.170985,-104.496372
080696001201,2481,ECKHART ELEM SCHOOL;ECKHART ELEMENTARY SCHOOL;Eckhart Elementary School,1580,1986,2020,closed,high,CCD school_status=2,37.1626,-104.5085
080696001202,6766,PARK STREET ELEM SCHOOL;PARK STREET ELEMENTARY SCHOOL;RICE ELEMENTARY SCHOOL;PARK ELEM SCHOOL;PARK ELEMENTARY SCHOOL,,1986,2002,closed,high,CCD school_status=2,37.171589,-104.515173
080696001204,1386,TRINIDAD JR. HIGH SCHOOL;TRINIDAD JUNIOR HIGH SCHOOL;TRINIDAD MIDDLE SCHOOL;Trinidad Middle School,1580,1986,2024,still_open,high,reported in 2024,37.170642,-104.515331
080696001205,8906,TRINIDAD HIGH SCHOOL;Trinidad High School,1580,1986,2024,still_open,high,reported in 2024,37.17,-104.5169
080696001946,2944,FISHERS PEAK ELEMENTARY SCHOOL;FISHER'S PEAK ELEMENTARY SCHOOL;Fisher's Peak Elementary School,1580,2002,2024,still_open,high,reported in 2024,37.143879,-104.506277
080699000170,1252,CAMPO UNDIVIDED HIGH SCHOOL,,1997,1998,renamed,low,another school carries the same name,,
080699001206,9090,VILAS ELEM SCHOOL;VILAS ELEMENTARY SCHOOL;Vilas Elementary School,0260,1986,2024,still_open,high,reported in 2024,37.373651,-102.449444
080699001207,9100,VILAS UND. HIGH SCHOOL;VILAS UND HIGH SCHOOL;VILAS UNDIVIDED HIGH SCHOOL;Vilas Undivided High School,0260,1986,2024,still_open,high,reported in 2024,37.373651,-102.449444
080699001805,9085,V.I.L.A.S. HIGH SCHOOL;V.I.L.A.S. ONLINE SCHOOL,0260,2000,2016,closed,high,CCD school_status=2,37.373655,-102.449394
080699001883,1781,COLORADO ONLINE ACADEMY (COLA),0260,2005,2010,closed,high,CCD school_status=2,37.374732,-102.448738
080699001884,4091,HOPE ONLINE LEARNING ACADEMY CO-OP,0260,2005,2008,closed,high,CCD school_status=2,39.5197,-105.013
080705001209,6358,NORTH PARK UND. HIGH SCHOOL;NORTH PARK JR-SR HIGH SCHOOL;NORTH PARK JUNIOR/SENIOR HIGH;NORTH PARK JUNIOR-SENIOR HIGH SCHOOL;NORTH PARK SCHOOL;North Park School,1410,1986,2024,still_open,high,reported in 2024,40.732373,-106.277145
080705001210,9198,WALDEN ELEM SCHOOL;WALDEN ELEMENTARY SCHOOL,1410,1986,2014,closed,high,CCD school_status=2,40.732414,-106.276787
080708000905,8854,TIOGA ACADEMY ALTERNATIVE SCH,,1994,1998,closed,high,CCD school_status=2,,
080708001211,3306,GARDNER ELEM SCHOOL;GARDNER ELEMENTARY SCHOOL;Gardner Elementary School;Gardner Valley School,1390,1986,2024,still_open,high,reported in 2024,37.7836,-105.168
080708001212,9212,JOHN MALL HIGH SCHOOL;JOHN MALL JUNIOR-SENIOR HIGH SCHOOL;John Mall High School;John Mall Jr/Sr High School;Walsenburg Jr. Sr. High School,1390,1986,2024,still_open,high,reported in 2024,37.632625,-104.790627
080708001213,5868,WALSENBURG MIDDLE SCHOOL,,1986,2004,closed,high,CCD school_status=2,37.63059,-104.786217
080708001214,9252,WASHINGTON ELEM SCHOOL;WASHINGTON ELEMENTARY SCHOOL;WASHINGTON SCHOOL,,1986,2004,closed,high,CCD school_status=2,37.624935,-104.779743
080708001845,0063,PEAKVIEW SCHOOL;Peakview School,1390,2004,2024,still_open,high,reported in 2024,37.632111,-104.791787
080708001846,0211,WASHINGTON INTERMEDIATE SCHOOL,1390,2004,2008,closed,high,CCD school_status=2,37.625,-104.7797
080708001847,4161,HUERFANO RE-1 ALTERNATIVE CYBERSCHOOL;HUERFANO COUNTY OPPORTUNITY AND ENRICHMENT SCHOOL,1390,2004,2011,closed,high,CCD school_status=2,37.6197,-104.7885
080711001215,9222,WALSH ELEM SCHOOL;WALSH ELEMENTARY SCHOOL;Walsh Elementary School,0230,1986,2024,still_open,high,reported in 2024,37.3865,-102.2816
080711001216,9226,WALSH HIGH SCHOOL;Walsh High School,0230,1986,2024,still_open,high,reported in 2024,37.386464,-102.283761
080711001715,0144,EAGLE VIEW ACADEMY,,2001,2004,closed,high,CCD school_status=2,37.386917,-102.280718
080714001217,9352,WELDON VALLEY ELEM.;WELDON VALLEY ELEMENTARY;WELDON VALLEY ELEM SCHOOL;WELDON VALLEY ELEMENTARY SCHOOL;Weldon Valley Elementary School,2505,1986,2024,still_open,high,reported in 2024,40.35009,-103.967918
080714001218,9360,WELDON VALLEY HIGH SCHOOL;WELDON VALLEY JR/SR HIGH SCHOOL;Weldon Valley Jr/Sr High School,2505,1986,2024,still_open,high,reported in 2024,40.35009,-103.967918
080714001420,9356,WELDON VALLEY MIDDLE SCHOOL;WELDON VALLEY JR HIGH SCHOOL;WELDON VALLEY JUNIOR HIGH;WELDON VALLEY JUNIOR HIGH SCHOOL,2505,1986,2016,closed,high,CCD school_status=2,40.350083,-103.968166
080717001220,5118,LIBERTY ELEM SCHOOL;LIBERTY ELEMENTARY SCHOOL,,1986,2000,renamed,low,another school carries the same name,,
080717001221,5122,LIBERTY UND. HIGH SCHOOL;LIBERTY JR-SR HIGH SCHOOL;LIBERTY JUNIOR/SENIOR HIGH,,1986,2000,renamed,low,another school carries the same name,,
080717001222,9794,KENNETH P. MORRIS PRIMARY SCH;KENNETH P MORRIS PRIMARY,,1986,2000,renamed,low,another school carries the same name,40.130262,-102.722258
080717001223,9790,YUMA WEST ELEM SCHOOL;YUMA MIDDLE SCHOOL,,1986,2000,renamed,low,another school carries the same name,40.121405,-102.730677
080717001224,9798,YUMA HIGH SCHOOL,,1986,2000,renamed,low,another school carries the same name,40.114023,-102.723975
080717001616,5223,LITTLE INDIANS PRESCHOOL,,1997,2000,renamed,low,another school carries the same name,40.122217,-102.730653
080720001225,2092,CUSTER CO. UND. HIGH SCHOOL;CUSTER COUNTY UND HIGH SCHOOL;CUSTER CO UND HIGH SCHOOL;CUSTER CO HIGH SCHOOL;CUSTER COUNTY HIGH SCHOOL;Custer County High School,0860,1986,2024,still_open,high,reported in 2024,38.136481,-105.460783
080720001226,2088,CUSTER CO.CONS.ELEM SCHOOL;CUSTER COUNTY CONS ELEMENTARY;CUSTER CO CONSOLIDATED ELEM;CUSTER COUNTY CONSOLIDATED ELEMENTARY SCHOOL;CUSTER COUNTY ELEMENTARY SCHOOL;Custer County Elementary School,0860,1986,2024,still_open,high,reported in 2024,38.136481,-105.460783
080720001732,2091,CUSTER MIDDLE SCHOOL;Custer Middle School,0860,2001,2024,still_open,high,reported in 2024,38.136481,-105.460783
080723000730,6558,ORCHARD COURT KINDERGARTEN,,1994,1997,closed,high,CCD school_status=2,,
080723001228,0496,BAKER ELEM SCHOOL;BAKER ELEMENTARY SCHOOL,0070,1986,2008,closed,high,CCD school_status=2,39.8129,-105.034
080723001229,0788,BERKELEY GARDENS ELEM SCHOOL;BERKELEY GARDENS ELEMENTARY;BERKELEY GARDENS ELEMENTARY SCHOOL,0070,1986,2008,closed,high,CCD school_status=2,39.793,-105.0347
080723001230,1322,CAREER ENRICHMENT PARK S.MALL;ALT. CENTER FOR EDUCATION;ALTERN CENTER FOR EDUCATION;ALTERNATIVE CENTER FOR EDUCATION,,1986,2003,closed,high,CCD school_status=2,39.827321,-105.031207
080723001231,1320,CAREER ENRICHMENT PARK N.MALL;CAREER ENRICHMENT PARK N MALL;CAREER ENRICHMENT PARK,,1986,2003,closed,high,CCD school_status=2,39.829494,-105.03442
